setting,n,m,Cox_negll,AM_negll,LT_negll,Flex_negll,Cox_npar,AM_npar,LT_npar,Flex_npar
3,1000,1000,1.7132226744533614,1.3961150824192892,1.3725140348956304,1.3697338604091711,13,9,14,20
3,1000,1000,1.6997816910644905,1.4226784186814847,1.399759125806251,1.3994002962715197,13,9,14,20
3,1000,1000,1.6977124617103299,1.3710254373479143,1.341478628553147,1.3403403767973665,13,9,14,20
3,1000,1000,1.5894727510656381,1.2944437981025565,1.2677622410045901,1.267079216271401,13,9,14,20
3,1000,1000,1.6774629201087523,1.343919626269971,1.3046401753559436,1.3023881427331399,13,9,14,20
3,1000,1000,1.6866336969747557,1.3694403327217042,1.342830653248447,1.3385047295012162,13,9,14,20
3,1000,1000,1.8370817918087454,1.473883068815409,1.4596035211133016,1.4584525757524642,13,9,14,20
3,1000,1000,1.7264881938317969,1.4016671813777775,1.3609267134097895,1.3582901196996908,13,9,14,20
3,1000,1000,1.723460685656529,1.3838029820758757,1.3629365770770545,1.3627164771187836,13,9,14,20
3,1000,1000,1.683936719026668,1.3941712620425395,1.370224554768192,1.3682371465736447,13,9,14,20
3,1000,1000,1.7789979929218012,1.3965904380229428,1.3708713274665973,1.370113335738688,13,9,14,20
3,1000,1000,1.7655894685978737,1.438602324149906,1.4241734569778837,1.4238887537526193,13,9,14,20
3,1000,1000,1.6877671398004226,1.352902881851922,1.3239908754187695,1.3223573511531472,13,9,14,20
3,1000,1000,1.8450722558847186,1.4941104195922768,1.4691100562347166,1.4685229991594433,13,9,14,20
3,1000,1000,1.708448689563761,1.3959802385754272,1.383076053601273,1.377666479336533,13,9,14,20
3,1000,1000,1.7749653159546475,1.4241770282004607,1.4097266873209882,1.409655108114639,13,9,14,20
3,1000,1000,1.6897676448743313,1.3774284933581884,1.359341214460486,1.3587235975349319,13,9,14,20
3,1000,1000,1.7769730437689624,1.4362012930778487,1.4264576996106169,1.4240130860188929,13,9,14,20
3,1000,1000,1.6711479604065929,1.3360959503217305,1.316021363306118,1.314244547074785,13,9,14,20
3,1000,1000,1.6427474867827507,1.342851345781394,1.3269500567632786,1.3264541404169021,13,9,14,20
3,1000,1000,1.7403533113861627,1.3989493597865554,1.3708072921166414,1.3702321124293062,13,9,14,20
3,1000,1000,1.7409967552266696,1.4155496544005928,1.3954409567990225,1.3950208045647978,13,9,14,20
3,1000,1000,1.7528652081503646,1.4524566504647847,1.4305030190620376,1.4297807208679816,13,9,14,20
3,1000,1000,1.7644972879836032,1.4188312951716606,1.4051754696925312,1.404947874003475,13,9,14,20
3,1000,1000,1.7458775840707732,1.4012051244741905,1.3838645555081048,1.3806316673360561,13,9,14,20
3,1000,1000,1.725861327523024,1.4159542366861448,1.3895510141289225,1.386531598201595,13,9,14,20
3,1000,1000,1.7695004330495818,1.4370633356571871,1.4142307869012367,1.4138787308310843,13,9,14,20
3,1000,1000,1.7030509607714082,1.3779039874349939,1.35975714093128,1.3580233061888256,13,9,14,20
3,1000,1000,1.682193057590081,1.389299386002584,1.364942896305212,1.3643902819158633,13,9,14,20
3,1000,1000,1.7051690336015533,1.382454716015538,1.3536929178060082,1.352788260457491,13,9,14,20
3,1000,1000,1.7259422145411807,1.393873093627571,1.3857089690054385,1.381374284133402,13,9,14,20
3,1000,1000,1.74961266835253,1.4315421135830018,1.413331719654852,1.410967066353146,13,9,14,20
3,1000,1000,1.8359327538273396,1.493538952344722,1.4701515836518197,1.4696086997399682,13,9,14,20
3,1000,1000,1.6847324539170465,1.3873760789230365,1.3654861195468666,1.3645149298858341,13,9,14,20
3,1000,1000,1.7200145711425585,1.3782421236522977,1.3582603132356348,1.3576111350158424,13,9,14,20
3,1000,1000,1.7625190155574482,1.4455222263299174,1.4266668296070502,1.4223647341657324,13,9,14,20
3,1000,1000,1.6600217188614652,1.3332423551257375,1.304663633713357,1.303827790822668,13,9,14,20
3,1000,1000,1.7387286188191327,1.4101460411911186,1.3900057550211544,1.3890418092538512,13,9,14,20
3,1000,1000,1.743128722762226,1.3860446492413143,1.3549329166049506,1.352877865947723,13,9,14,20
3,1000,1000,1.6958149866548373,1.3575165043261157,1.314175662344933,1.373490552240552,13,9,14,20
3,1000,1000,1.6689494875833193,1.3991954209072208,1.3441109757551926,1.343662758251575,13,9,14,20
3,1000,1000,1.7282443608876876,1.417067464169962,1.4007236290530811,1.3991494068905157,13,9,14,20
3,1000,1000,1.7996138468881044,1.4003787252271216,1.3801430504246266,1.3785832583614501,13,9,14,20
3,1000,1000,1.7988297971187408,1.4921140639183468,1.4646543302076165,1.4639146659029938,13,9,14,20
3,1000,1000,1.775213307309835,1.420805617240505,1.3955498032039866,1.3951627685425638,13,9,14,20
3,1000,1000,1.6797956917122614,1.3581205979277373,1.3298210513267843,1.3296806427803831,13,9,14,20
3,1000,1000,1.7440366579121334,1.4020143716875624,1.3844167282556485,1.3821075824088693,13,9,14,20
3,1000,1000,1.7696320592921042,1.4620623552238612,1.4309642986847484,1.4297490209471069,13,9,14,20
3,1000,1000,1.710677801624382,1.4089062004131603,1.381900392296124,1.3812671305143007,13,9,14,20
3,1000,1000,1.7646522803539193,1.4418793935376948,1.4271498139460075,1.4261747324397602,13,9,14,20
3,1000,1000,1.732750170881423,1.4261561943270817,1.4005754447093992,1.3990096973014834,13,9,14,20
3,1000,1000,1.660197969469128,1.3596385299949065,1.3414091813452342,1.3404144703588885,13,9,14,20
3,1000,1000,1.6510664933234047,1.3582326315619273,1.329271101130429,1.327540112247431,13,9,14,20
3,1000,1000,1.7534162512608054,1.4324220151283793,1.4109693024488612,1.4086476500313008,13,9,14,20
3,1000,1000,1.7331618290890707,1.4224750504942694,1.4079635012499938,1.4078703440580858,13,9,14,20
3,1000,1000,1.7274822926645719,1.3984522776798287,1.3853111692011857,1.3806374382476136,13,9,14,20
3,1000,1000,1.7779986890065873,1.4641239090508624,1.448854920580458,1.4483969464143052,13,9,14,20
3,1000,1000,1.7489890553206782,1.3913742474901443,1.3687835407334623,1.3676109219578052,13,9,14,20
3,1000,1000,1.7256268106042203,1.401567497621971,1.3725901572139352,1.3720403493743927,13,9,14,20
3,1000,1000,1.7742658252303012,1.462019345658877,1.4343977042277714,1.4340305095534207,13,9,14,20
3,1000,1000,1.7511963702126716,1.408427089429335,1.382404461533765,1.380335892664362,13,9,14,20
3,1000,1000,1.7101467539602087,1.3916807528656898,1.3693780952478205,1.3672992274574238,13,9,14,20
3,1000,1000,1.7212973777673342,1.3701651490380502,1.3522703416030664,1.351851531508778,13,9,14,20
3,1000,1000,1.6809851716439683,1.3540817897787365,1.3331632606399606,1.3332559447814019,13,9,14,20
3,1000,1000,1.7119124530788383,1.4087677955715552,1.3881722365523501,1.3873543986275332,13,9,14,20
3,1000,1000,1.7047163086579078,1.377114854659416,1.3568025841785905,1.3546320609145415,13,9,14,20
3,1000,1000,1.772909507930114,1.4587925820529843,1.430900864520374,1.43037734167241,13,9,14,20
3,1000,1000,1.7545843673635186,1.3981592976643744,1.3622984064955854,1.358436960128839,13,9,14,20
3,1000,1000,1.7419110580072414,1.4215584848599296,1.393955229689906,1.3922432562291653,13,9,14,20
3,1000,1000,1.7281720628205788,1.3839840448068101,1.3528122381715912,1.3518956059737621,13,9,14,20
3,1000,1000,1.7153180575579585,1.3997420160288314,1.3703542860370808,1.3697121116315247,13,9,14,20
3,1000,1000,1.7217852955591177,1.427135435162708,1.400283402184907,1.3987627792280442,13,9,14,20
3,1000,1000,1.6837836056323494,1.3879623434398731,1.359294749618873,1.3562779644931824,13,9,14,20
3,1000,1000,1.7564414269080926,1.4311688598726091,1.4052291125682415,1.4032576650412667,13,9,14,20
3,1000,1000,1.7091378104306931,1.4286496209855633,1.3976103828739288,1.3976312751660003,13,9,14,20
3,1000,1000,1.7149308975531408,1.421425479555719,1.385396008720745,1.3823412417559016,13,9,14,20
3,1000,1000,1.721821891173635,1.4172590766799245,1.4004735031795734,1.3999440671346068,13,9,14,20
3,1000,1000,1.7683720588170582,1.4320774864648917,1.4200934613459986,1.4196394593877664,13,9,14,20
3,1000,1000,1.7794371446317978,1.4293354837420034,1.4107123287077457,1.4095566366539196,13,9,14,20
3,1000,1000,1.7787713697920826,1.4316600972527505,1.4077609131325224,1.4069861788150846,13,9,14,20
3,1000,1000,1.7489537041718495,1.399728461002286,1.3794631470072567,1.3792960668026213,13,9,14,20
3,1000,1000,1.6588799509156151,1.3570389103253475,1.326940433364085,1.3265610075365188,13,9,14,20
3,1000,1000,1.7784732694540861,1.4135766697463477,1.3958200411082833,1.3954718801400576,13,9,14,20
3,1000,1000,1.7655949258768546,1.4215123795003697,1.3896166744070189,1.3886226378200874,13,9,14,20
3,1000,1000,1.8413336716195545,1.5050003326639132,1.4690317864059153,1.4660194729597775,13,9,14,20
3,1000,1000,1.7198815274038077,1.3849960804562806,1.3704752044373645,1.3681376466821777,13,9,14,20
3,4000,4000,1.8494434741889323,1.4436153718127729,1.419547551632144,1.4192479791272048,14,10,15,22
3,4000,4000,1.869071631527769,1.4492930379655387,1.4259425254896319,1.4257533128123234,14,10,15,22
3,4000,4000,1.8257009397203947,1.4144172023077881,1.388979428331674,1.3883148820446842,14,10,15,22
3,4000,4000,1.8512701064815842,1.3984001086265325,1.3795484990210407,1.379319064441319,14,10,15,22
3,4000,4000,1.861047853190964,1.4364746561490849,1.4165436137217813,1.4162249456372946,14,10,15,22
3,4000,4000,1.8770109213843758,1.4538501320463781,1.4327372228594437,1.432177008695589,14,10,15,22
3,4000,4000,1.7787999553400287,1.3708830966718588,1.3470075776783743,1.3466839337891972,14,10,15,22
3,4000,4000,1.8465954287639226,1.3968099154559208,1.3776416853999467,1.3772677047062387,14,10,15,22
3,4000,4000,1.851534403993747,1.431601322990562,1.4068577421742747,1.4060050083642108,14,10,15,22
3,4000,4000,1.7889743694278872,1.3687609498025883,1.350229028552715,1.3500108517778266,14,10,15,22
3,4000,4000,1.8652845502980153,1.435735739705304,1.4170348215037913,1.4168838434488293,14,10,15,22
3,4000,4000,1.8566612310607116,1.4252748306902594,1.4038068032385935,1.4035804214440022,14,10,15,22
3,4000,4000,1.7959322944309553,1.3862690668102098,1.357765056588513,1.356949764174336,14,10,15,22
3,4000,4000,1.8428629870665754,1.394133181056745,1.3713169311558986,1.3712399510887745,14,10,15,22
3,4000,4000,1.8212881638279814,1.390417717316238,1.3729801628217277,1.372516324717566,14,10,15,22
3,4000,4000,1.8646192109490103,1.4495793942272577,1.4250548103562766,1.4248468810672734,14,10,15,22
3,4000,4000,1.869838438172003,1.4411650658707953,1.423746382700168,1.4232036197509985,14,10,15,22
3,4000,4000,1.8173617008955243,1.3934853904904712,1.3738941840188699,1.3737885851323144,14,10,15,22
3,4000,4000,1.7837701388030955,1.389202392267379,1.3691194598682295,1.3690027356094592,14,10,15,22
3,4000,4000,1.8321578080060617,1.405847623176739,1.382652797932023,1.3824613784170843,14,10,15,22
3,4000,4000,1.8105305103974443,1.3977510512561009,1.3766877311901302,1.3763672392555577,14,10,15,22
3,4000,4000,1.8117087621660026,1.3899535809180488,1.3690212449972676,1.368767652425529,14,10,15,22
3,4000,4000,1.8674604277833509,1.4474633039787168,1.4232429978867025,1.422741072586117,14,10,15,22
3,4000,4000,1.861299934351687,1.4139830321428977,1.3978166406212127,1.397198098738903,14,10,15,22
3,4000,4000,1.8219193805533962,1.3969904274028955,1.3740132051505343,1.3736787020737051,14,10,15,22
3,4000,4000,1.8316534901017307,1.4164019668163346,1.395789866926062,1.3953667814727,14,10,15,22
3,4000,4000,1.8712731850702211,1.439548044172514,1.4189479082135912,1.418886658599376,14,10,15,22
3,4000,4000,1.8054116515167569,1.3903205687925206,1.3659181034929544,1.3658852920876612,14,10,15,22
3,4000,4000,1.862104500222595,1.4218624807837423,1.4015644840541726,1.4015319508056225,14,10,15,22
3,4000,4000,1.817010241231772,1.4012278053394156,1.3788837997852734,1.378772997157635,14,10,15,22
3,4000,4000,1.8223644785304605,1.3916837156622288,1.3646523051546038,1.3641614961809994,14,10,15,22
3,4000,4000,1.8608241186431258,1.4203031771614643,1.4000326180050584,1.3995336678735393,14,10,15,22
3,4000,4000,1.8749229921582264,1.4476160829945246,1.4304348797502915,1.4298713403291463,14,10,15,22
3,4000,4000,1.8361108261327759,1.4507066786167322,1.4270340129325758,1.426643692407478,14,10,15,22
3,4000,4000,1.8166553769405354,1.399338887387361,1.3834207231019384,1.3828925949902635,14,10,15,22
3,4000,4000,1.8708989123268316,1.435798806485599,1.4192153903463232,1.4186425140603212,14,10,15,22
3,4000,4000,1.8594509142425026,1.426816381149662,1.4046423490938824,1.4045367392600274,14,10,15,22
3,4000,4000,1.818728094191591,1.3969770516262545,1.371927605571789,1.3714636437372747,14,10,15,22
3,4000,4000,1.8481253949412657,1.4104541935312305,1.3877715781679103,1.3875818662653139,14,10,15,22
3,4000,4000,1.8391064208130747,1.4150354781643788,1.3945569254675507,1.3935562485192174,14,10,15,22
3,4000,4000,1.8365631354248144,1.423946615602043,1.4066030852094435,1.4065336076456982,14,10,15,22
3,4000,4000,1.8460500010812906,1.4103580028919984,1.3920363393047737,1.3917021611681484,14,10,15,22
3,4000,4000,1.8560246576693487,1.4315998008142266,1.410711588314701,1.4105377594006838,14,10,15,22
3,4000,4000,1.8565500410228843,1.4229534168846576,1.401468931354972,1.4013594414862132,14,10,15,22
3,4000,4000,1.8447292462902152,1.411933955009362,1.3880274502559395,1.3869339103700378,14,10,15,22
3,4000,4000,1.819215414629847,1.3894581792624479,1.3714971776052844,1.3707866168901706,14,10,15,22
3,4000,4000,1.8326487966716005,1.406094327287374,1.3814421929026313,1.381494212083693,14,10,15,22
3,4000,4000,1.8276033420902393,1.3811457584066427,1.358442456737578,1.3580155483573428,14,10,15,22
3,4000,4000,1.8329352099472236,1.4070471614420095,1.383318908704719,1.38269758663744,14,10,15,22
3,4000,4000,1.8593963595445009,1.4313617731258523,1.410382037520295,1.4102135122043786,14,10,15,22
3,4000,4000,1.8747797637332857,1.4578300154387018,1.440353987949439,1.4387295151854251,14,10,15,22
3,4000,4000,1.8193560174905101,1.4048646286881903,1.3848377860432202,1.384424715384566,14,10,15,22
3,4000,4000,1.8636970146105702,1.4444336256364048,1.4263133297533266,1.4256759544611741,14,10,15,22
3,4000,4000,1.8745380420752757,1.4534409510142883,1.432392552825466,1.4317838075271392,14,10,15,22
3,4000,4000,1.8281473921270102,1.3941833165420907,1.3733304371144068,1.3732253015595146,14,10,15,22
3,4000,4000,1.8662705215344537,1.4300209263026922,1.4078563525699042,1.407008468173207,14,10,15,22
3,4000,4000,1.8399296479680276,1.3894315045239733,1.3693146833227492,1.3689244668615916,14,10,15,22
3,4000,4000,1.8317627724340595,1.4139272321360197,1.3925374840518505,1.3924186454567506,14,10,15,22
3,4000,4000,1.905101341457628,1.449621976916556,1.4310149557226928,1.4307015322788448,14,10,15,22
3,4000,4000,1.8707760552187906,1.4260644676100196,1.4044942173650778,1.404123885281186,14,10,15,22
3,4000,4000,1.868639812585321,1.4615739856742023,1.439688453865976,1.4395453953415394,14,10,15,22
3,4000,4000,1.7974384527676575,1.3833870463613338,1.3609096502694429,1.3604282167404596,14,10,15,22
3,4000,4000,1.8171089200907817,1.4085619474090634,1.386741967353348,1.386527229399808,14,10,15,22
3,4000,4000,1.8661715613321137,1.4404018766362123,1.4157018677865336,1.4155898618033955,14,10,15,22
3,4000,4000,1.82417844986195,1.4001820954790203,1.3757530969377436,1.3752762119958353,14,10,15,22
3,4000,4000,1.8359199806847515,1.4090788987769114,1.3894802156440105,1.3888397686013108,14,10,15,22
3,4000,4000,1.847435154481117,1.4207707419464377,1.4036830945804881,1.4025872351616977,14,10,15,22
3,4000,4000,1.8426578412077046,1.4123829694755599,1.3856239326624626,1.3853204538518318,14,10,15,22
3,4000,4000,1.826716663545555,1.3948745221944991,1.3737385497856065,1.3725879395056861,14,10,15,22
3,4000,4000,1.8350297845526766,1.3970228491711414,1.38088010217257,1.3794479785844354,14,10,15,22
3,4000,4000,1.8394867290704389,1.4109465624586957,1.3889924941708711,1.3881409799700404,14,10,15,22
3,4000,4000,1.8189641177172342,1.3953906239956726,1.373020602797571,1.3728863341375699,14,10,15,22
3,4000,4000,1.8704675958409105,1.4544316313400973,1.4344896103965907,1.4339145703110228,14,10,15,22
3,4000,4000,1.8745929472585634,1.4348386324910434,1.4163351460927402,1.4159365351472033,14,10,15,22
3,4000,4000,1.784781311325486,1.3526275751433352,1.3288607155091998,1.3284876848436322,14,10,15,22
3,4000,4000,1.8329945905949891,1.3997691242883439,1.379119493433855,1.378770348337825,14,10,15,22
3,4000,4000,1.8540067682052574,1.4291060755807192,1.406672787828903,1.4064976580345079,14,10,15,22
3,4000,4000,1.7247695152683755,1.3249166177790208,1.2977145768185918,1.2972368081248664,14,10,15,22
3,4000,4000,1.8496280921514852,1.4196562938010653,1.4000580744152653,1.3985308534937422,14,10,15,22
3,4000,4000,1.8356509357644668,1.407017206663204,1.3832859721299575,1.3830288377300521,14,10,15,22
3,4000,4000,1.8324269318498219,1.4046264797014347,1.3863813200474755,1.385053032598693,14,10,15,22
3,4000,4000,1.822013629949782,1.408489185259368,1.387252882912254,1.386806744000346,14,10,15,22
3,4000,4000,1.864352046046045,1.4300052369822864,1.414889283197396,1.414370504274134,14,10,15,22
3,4000,4000,1.876775292742628,1.4166534019850356,1.3950166398471433,1.394665532349313,14,10,15,22
3,4000,4000,1.8633475642385715,1.4373276604799443,1.413402819830291,1.4129944724105257,14,10,15,22
3,4000,4000,1.8537997106231898,1.4215327235416804,1.399677213243087,1.3996219595585528,14,10,15,22
3,4000,4000,1.837667313211574,1.4236011914992135,1.398471409332606,1.3982895588434945,14,10,15,22
3,4000,4000,1.8301090442639438,1.4186795474445542,1.3916724549583175,1.3910610928374647,14,10,15,22
3,4000,4000,1.8421644340301269,1.4129364763644237,1.395610500072885,1.3944097531989164,14,10,15,22
3,4000,4000,1.8879512924820825,1.445804879115862,1.4289734323109688,1.4283212256945634,14,10,15,22
3,4000,4000,1.843301849373697,1.4080006318059253,1.3799557842017625,1.3958178776422892,14,10,15,22
3,4000,4000,1.8786778962889006,1.4383676967493955,1.4180826952332837,1.4178754328806196,14,10,15,22
3,4000,4000,1.8026762608996019,1.4017580418458901,1.3759213953600609,1.3755344799814333,14,10,15,22
3,4000,4000,1.8086044357619464,1.3972899853721943,1.3732116178823472,1.3729479306466945,14,10,15,22
3,4000,4000,1.8770234002963735,1.4571466705686844,1.4345764129517837,1.4341851384013633,14,10,15,22
3,4000,4000,1.8882742956851417,1.4414849801079626,1.4250984837728806,1.4248683509522753,14,10,15,22
3,4000,4000,1.8938461139512022,1.452772222407577,1.4387364430891987,1.4379266568225317,14,10,15,22
3,4000,4000,1.833432058183004,1.4096469371164289,1.3928038028027285,1.391878542504579,14,10,15,22
3,4000,4000,1.9023230846479326,1.4575096675092698,1.440067223215015,1.439204723060204,14,10,15,22
3,4000,4000,1.8818014748468601,1.4370142277076543,1.4166484932753365,1.4165344534917343,14,10,15,22
7,1000,1000,-0.3911965282978435,-0.456935036147951,-0.4045681446372046,-0.5170590452846336,14,10,15,22
7,1000,1000,-1.1856194413319172,-1.275087337058354,-1.2309726159592855,-1.3446058639120793,14,10,15,22
7,1000,1000,-0.8659375558534612,-0.9507374524291982,-0.8305907605820394,-0.9866007090820694,14,10,15,22
7,1000,1000,-0.9756406479879842,-1.0688353585081696,-0.9760026594868078,-1.1109793265693453,14,10,15,22
7,1000,1000,-0.9267583475333485,-1.010422249673844,-0.9347742871274913,-1.0825124621261675,14,10,15,22
7,1000,1000,-0.44996135033731754,-0.5228911220760493,-0.49218476804985223,-0.5967284539981692,14,10,15,22
7,1000,1000,-0.9781166270450703,-1.043416902476134,-0.9278422212767601,-1.0909727192489171,14,10,15,22
7,1000,1000,-0.5933769038335468,-0.6907532872118454,-0.5994226913963839,-0.740338442890481,14,10,15,22
7,1000,1000,-0.7411421403635122,-0.8063996860005591,-0.719652537894559,-0.8613698897102622,14,10,15,22
7,1000,1000,-0.8970077039768157,-0.9556223536333591,-0.8563683653731113,-1.0113314873863855,14,10,15,22
7,1000,1000,-0.7141413615426363,-0.7669871088702884,-0.7671285873317238,-0.8588127073813057,14,10,15,22
7,1000,1000,-0.6476881827788675,-0.719911019036952,-0.5766070871313432,-0.7645987279325618,14,10,15,22
7,1000,1000,-0.9033684693255772,-0.9295050473330648,-0.8381935891208087,-0.986060580169823,14,10,15,22
7,1000,1000,-0.7795403887189631,-0.8416077978323965,-0.7399348905543529,-0.9027967796797685,14,10,15,22
7,1000,1000,-0.4279987567393091,-0.5043520494224122,-0.4550062543240638,-0.5515016983627083,14,10,15,22
7,1000,1000,-0.6935916829875323,-0.7696229313529639,-0.7109737768196528,-0.8351235338235001,14,10,15,22
7,1000,1000,-1.419061244396883,-1.553967114456158,-1.2681728761338444,-1.5906176744927216,14,10,15,22
7,1000,1000,-0.3249722763847085,-0.41701593377224616,-0.3860115675361803,-0.4826811727656441,14,10,15,22
7,1000,1000,-1.3740386717317314,-1.4838856745844151,-1.3933359375667824,-1.5602990884421752,14,10,15,22
7,1000,1000,-1.038580758352735,-1.1237818024639,-0.9693938885522548,-1.1714283655439086,14,10,15,22
7,1000,1000,-0.32508288644128697,-0.40562099470293467,-0.3446251327735172,-0.4753463347188226,14,10,15,22
7,1000,1000,-0.8333074664534516,-0.9135977816106042,-0.8621857234059535,-0.9656309570599133,14,10,15,22
7,1000,1000,-0.6430964401196297,-0.7317342521758401,-0.6717903153263415,-0.7954634375352052,14,10,15,22
7,1000,1000,-0.8510230397468004,-0.902698179798198,-0.8495867475292743,-0.9692348793031442,14,10,15,22
7,1000,1000,-1.1766583292961987,-1.2529181937532239,-1.1567305090177924,-1.3096730511713268,14,10,15,22
7,1000,1000,-0.6857845871286999,-0.743268427957636,-0.6978290583365815,-0.8006518959810018,14,10,15,22
7,1000,1000,-0.938032967837703,-1.033892132282741,-0.9271446732957774,-1.09946621157357,14,10,15,22
7,1000,1000,-0.8772756321110683,-0.9242356148836679,-0.8534966173861812,-0.9935604937806037,14,10,15,22
7,1000,1000,-1.348066842248306,-1.4286807427410404,-1.3061395239363955,-1.4934350860567447,14,10,15,22
7,1000,1000,-1.4190408442152094,-1.4930628038891574,-1.3449415017382615,-1.5496923314419229,14,10,15,22
7,1000,1000,-0.7428375826362644,-0.7568645363768265,-0.7287545020389271,-0.8473828969333371,14,10,15,22
7,1000,1000,-1.1811574679113874,-1.2704566313085153,-1.135943706193846,-1.3275142028406135,14,10,15,22
7,1000,1000,-0.6395971436382788,-0.7193568680253629,-0.6234861671779564,-0.7803937560970844,14,10,15,22
7,1000,1000,-0.6565324768766914,-0.7017861991913733,-0.6657967900486774,-0.7861131470286091,14,10,15,22
7,1000,1000,-0.8031849769872733,-0.8631406176085038,-0.8027532396253864,-0.9306888098475828,14,10,15,22
7,1000,1000,-0.7727151738365701,-0.8064347467497573,-0.7355036318294141,-0.8540928958273553,14,10,15,22
7,1000,1000,-0.8771646927351103,-0.9381036227021423,-0.7711816918680124,-0.9919183609575776,14,10,15,22
7,1000,1000,-0.7303406512590973,-0.8039074646658045,-0.7335456788697893,-0.8599450607567442,14,10,15,22
7,1000,1000,-0.3653659995403732,-0.43003081319903597,-0.3917261274353395,-0.49908233411530273,14,10,15,22
7,1000,1000,-0.8233387291114687,-0.8846272202221153,-0.7746756109016832,-0.9384651253835801,14,10,15,22
7,1000,1000,-0.6440700670900824,-0.7310315774935934,-0.6372064401534353,-0.7676653551760574,14,10,15,22
7,1000,1000,-1.0023594503372988,-1.063019638221942,-1.0131907895850198,-1.1322803444377532,14,10,15,22
7,1000,1000,-0.6595677627977984,-0.6979078892165089,-0.6105845961929326,-0.7415064275069708,14,10,15,22
7,1000,1000,-0.5560709372173478,-0.6172324110938171,-0.5814421641888039,-0.6782906294450395,14,10,15,22
7,1000,1000,-0.6179520100436202,-0.6920821759090686,-0.6540439025423257,-0.7595830125430594,14,10,15,22
7,1000,1000,-1.0592553382898395,-1.1306076377025056,-1.0762875166368404,-1.1891866489796556,14,10,15,22
7,1000,1000,-0.7942882834188458,-0.9157201973208067,-0.8357514752936132,-0.9794105598986643,14,10,15,22
7,1000,1000,-1.023968064151819,-1.1093428542127022,-0.9328936562068247,-1.1474132685461036,14,10,15,22
7,1000,1000,-0.8839764112539388,-1.0096763865898546,-0.854585973102744,-1.0433503957449501,14,10,15,22
7,1000,1000,-0.5570579600679711,-0.6079684347675793,-0.5667355154612796,-0.6914706572202031,14,10,15,22
7,1000,1000,-0.8099278510944223,-0.8838384870043238,-0.7696179128090652,-0.9288849778188123,14,10,15,22
7,1000,1000,-0.9810718668186491,-1.08628667774088,-0.998035246841042,-1.1317480224873433,14,10,15,22
7,1000,1000,-0.4745786847598356,-0.5378827623458301,-0.47503216124352093,-0.6180407210932181,14,10,15,22
7,1000,1000,-0.8521217344702036,-0.9279246075363425,-0.7432405384919939,-0.968340956234224,14,10,15,22
7,1000,1000,-0.3568718678497789,-0.4024417960234605,-0.3732595197243554,-0.47978820502737196,14,10,15,22
7,1000,1000,-1.4765438120435574,-1.5761258232782929,-1.4141432497028072,-1.6344054984763552,14,10,15,22
7,1000,1000,-0.6786164589108284,-0.7287624080018195,-0.6246065318369647,-0.76275825011703,14,10,15,22
7,1000,1000,-0.4749486654879083,-0.5495741180122795,-0.544667133218194,-0.6248750909183327,14,10,15,22
7,1000,1000,-0.7833930774982191,-0.8452898777762912,-0.7892097395591836,-0.9059956810900994,14,10,15,22
7,1000,1000,-1.003224832632928,-1.051252955626499,-0.9743474313776497,-1.1188805431673945,14,10,15,22
7,1000,1000,-0.4404510102642635,-0.5302881235785116,-0.49852318493147957,-0.6048675532048783,14,10,15,22
7,1000,1000,-0.8074355814692145,-0.8534784787016252,-0.7766872269501346,-0.9079424952927693,14,10,15,22
7,1000,1000,-0.7046556632172942,-0.7960935001447187,-0.6941796524198853,-0.8338861692453529,14,10,15,22
7,1000,1000,-0.6923076799866158,-0.7924519946435594,-0.6607752176824415,-0.8318860798850255,14,10,15,22
7,1000,1000,-0.6564716059337452,-0.7403964004019881,-0.697554871715517,-0.8153458138010292,14,10,15,22
7,1000,1000,-1.2551053142645396,-1.3333309659438763,-1.2372619575928048,-1.3963387255894122,14,10,15,22
7,1000,1000,-0.9810317610691218,-1.0739966682249769,-0.9617709462552065,-1.1300659464511555,14,10,15,22
7,1000,1000,-0.609839784164129,-0.6689576586960803,-0.6320925417127182,-0.7472354127866975,14,10,15,22
7,1000,1000,-0.5939028970168556,-0.6791221963776516,-0.59498501998353,-0.737905384299921,14,10,15,22
7,1000,1000,-1.783710202212349,-1.855861172688009,-1.5733528016167548,-1.9070756601693137,14,10,15,22
7,1000,1000,-1.3250969910480326,-1.4284295069368262,-1.2122118470178112,-1.4701443102517169,14,10,15,22
7,1000,1000,-0.8680673465611508,-0.9815565810638627,-0.8143905499233434,-1.0122194787930767,14,10,15,22
7,1000,1000,-0.5812420135622443,-0.6564944637111066,-0.5704427046470819,-0.7030805363195349,14,10,15,22
7,1000,1000,-0.8456656134963023,-0.9153399014111374,-0.8536328905881891,-0.9817386939232993,14,10,15,22
7,1000,1000,-1.008391091833716,-1.0757936299525819,-0.9465428249574325,-1.1378985533149097,14,10,15,22
7,1000,1000,-0.4678378352634727,-0.5361369809959933,-0.48510864165792916,-0.5930237727972962,14,10,15,22
7,1000,1000,-0.24571034911270545,-0.3265300490580776,-0.26038367125907097,-0.3719384956245558,14,10,15,22
7,1000,1000,-0.3622187141710747,-0.4212275485090886,-0.36049628765693886,-0.4777747228992439,14,10,15,22
7,1000,1000,-0.7313862553521457,-0.7786541859501731,-0.6987547805482245,-0.8454514822534475,14,10,15,22
